Binomial,Body_mass.g.,Tail_length.mm.,Age,Sex,Reproductive_stage,Body_molt,Flight_molt,Longitude_decimal_degrees,Latitude_decimal_degrees,State,Year,Date2,BreedingSeason,BodyCond,Pred,Residuals,Site
Tangara_cayana,18,51.5,Adult,Male,Absent,Present,Present,-35.18,-5.92,RN,2012,5,OutsideBreeding,-1.088,0.110050372,-0.57262604,82
Tangara_cayana,20,56.8,Adult,Male,Absent,Absent,Absent,-34.965648,-7.466816,PB,2012,7,OutsideBreeding,0.76,0.089571045,0.237317786,89
Tangara_cayana,20,52,Adult,Female,Absent,Present,Absent,-35.18,-5.92,RN,2010,11,Breeding,0.368,-0.010320177,0.169746841,82
Tangara_cayana,19,52.5,Adult,Female,Absent,Present,Absent,-35.18,-5.92,RN,2011,11,Breeding,-0.663,-0.010320163,-0.270695758,82
Tangara_cayana,21,49.5,Adult,Female,Absent,Present,Absent,-35.18,-5.92,RN,2011,10,Breeding,1.521,-0.010320163,0.66230774,82
Tangara_cayana,21,53,Adult,Male,Present,Present,Present,-35.144167,-6.741389,PB,2011,4,OutsideBreeding,1.533,-0.189513419,0.846627389,83
Tangara_cayana,22,75,Adult,Male,Absent,Absent,Absent,-47.403056,-23.24,SP,2016,7,OutsideBreeding,0.767,-0.900729203,1.23060843,68
Tangara_cayana,16,62,Adult,Male,Absent,Present,Present,-48.433333,-23.266667,SP,2010,1,Breeding,-4.889,-0.173889502,-1.912471102,13
Tangara_cayana,19.25,53.5,Adult,Male,Absent,Absent,Absent,-35.18,-5.92,RN,2011,12,Breeding,0.04,-0.047027226,0.066332486,82
Tangara_cayana,19.5,51,Adult,Female,Absent,Present,Absent,-35.18,-5.92,RN,2013,5,OutsideBreeding,-0.071,-0.010319465,-0.01779441,82
Tangara_cayana,20,50,Adult,Female,Present,Present,Absent,-35.18,-5.92,RN,2012,2,Breeding,0.491,0.291946275,-0.079974084,82
Tangara_cayana,22,53,Adult,Female,Absent,Present,Present,-35.18,-5.92,RN,2011,5,OutsideBreeding,2.306,0.027868145,0.959470965,82
Tangara_cayana,17.5,52.9,Adult,Male,Absent,Absent,Absent,-35.18,-5.92,RN,2014,8,OutsideBreeding,-1.674,-0.047026547,-0.665887973,82
Tangara_cayana,17,50,Adult,Female,Absent,Absent,Absent,-35.18,-5.92,RN,2011,5,OutsideBreeding,-2.509,-0.129208734,-0.940417288,82
Tangara_cayana,17.25,52,Adult,Male,Absent,Absent,Absent,-35.18,-5.92,RN,2013,7,OutsideBreeding,-1.868,-0.047026528,-0.748764676,82
Tangara_cayana,19.25,51,Adult,Male,Absent,Present,Absent,-35.18,-5.92,RN,2013,6,OutsideBreeding,0.193,0.071862721,0.012804047,82
Tangara_cayana,20,46,Adult,Female,Absent,Absent,Absent,-35.144167,-6.741389,PB,2013,7,OutsideBreeding,0.891,-0.128026444,0.510878397,83
Tangara_cayana,17,52,Adult,Male,Absent,Absent,Absent,-35.18,-5.92,RN,2011,7,OutsideBreeding,-2.118,-0.047026548,-0.855564507,82
Tangara_cayana,20,52,Adult,Male,Absent,Absent,Absent,-35.144167,-6.741389,PB,2009,8,OutsideBreeding,0.36,-0.045844269,0.201853338,83
Tangara_cayana,19,49.5,Adult,Female,Absent,Present,Absent,-35.18,-5.92,RN,2011,8,OutsideBreeding,-0.479,-0.010319485,-0.192091746,82
Tangara_cayana,20,52,Adult,Male,Absent,Absent,Absent,-35.144167,-6.741389,PB,2009,10,Breeding,0.552,-0.045844947,0.283876302,83
Tangara_cayana,18,49,Adult,Female,Absent,Absent,Absent,-35.18,-5.92,RN,2010,11,Breeding,-1.448,-0.129209426,-0.487158028,82
Tangara_cayana,20,51,Adult,Male,Absent,Absent,Absent,-35.139925,-6.741965,PB,2006,9,OutsideBreeding,0.372,0.712942859,-0.551807397,87
Tangara_cayana,20,51,Adult,Male,Absent,Absent,Absent,-35.144167,-6.741389,PB,2009,11,Breeding,0.547,-0.045844947,0.281740305,83
Tangara_cayana,21,49,Adult,Female,Absent,Present,Absent,-35.18,-5.92,RN,2012,11,Breeding,1.552,-0.010320122,0.675550881,82
Tangara_cayana,22,49,Adult,Female,Present,Absent,Absent,-35.18,-5.92,RN,2011,2,Breeding,2.552,0.432924672,0.659505491,82
Tangara_cayana,18,53,Adult,Male,Absent,Absent,Absent,-35.18,-5.92,RN,2011,8,OutsideBreeding,-1.18,-0.047026548,-0.454851465,82
Tangara_cayana,17.25,49.5,Adult,Female,Absent,Present,Present,-35.18,-5.92,RN,2012,11,Breeding,-2.229,0.027867508,-0.977877696,82
Tangara_cayana,19.75,51.5,Adult,Male,Absent,Absent,Present,-35.18,-5.92,RN,2013,5,OutsideBreeding,0.662,-0.008838898,0.293862188,82
Tangara_cayana,20,51,Adult,Female,Present,Absent,Absent,-35.144167,-6.741389,PB,2009,11,Breeding,0.684,0.434106951,-0.139685275,83
Tangara_cayana,18.7,52.5,Adult,Female,Absent,Present,Absent,-35.18,-5.92,RN,2012,11,Breeding,-0.963,-0.010320122,-0.398855621,82
Tangara_cayana,20.5,51,Adult,Female,Absent,Absent,Present,-35.18,-5.92,RN,2012,7,OutsideBreeding,0.929,-0.091021063,0.490106593,82
Tangara_cayana,20,50,Adult,Male,Present,Absent,Absent,-35.144167,-6.741389,PB,2013,7,OutsideBreeding,0.775,-0.08672259,0.420019412,83
Tangara_cayana,20.5,51,Adult,Male,Absent,Present,Present,-34.973484,-6.550309,PB,2009,4,OutsideBreeding,0.855,0.180197507,0.187275267,85
Tangara_cayana,20,54,Adult,Male,Absent,Absent,Absent,-35.18,-5.92,RN,2011,12,Breeding,0.759,-0.047027226,0.373488858,82
Tangara_cayana,20,53,Adult,Female,Present,Absent,Absent,-49.402289,-22.529975,SP,2015,10,Breeding,-0.519,-0.038425954,-0.181073253,48
Tangara_cayana,18,48,Adult,Male,Absent,Absent,Absent,-35.126,-6.700556,PB,2012,12,Breeding,-1.094,-0.520463809,0.055324944,86
Tangara_cayana,21.5,52,Adult,Male,Absent,Present,Present,-35.18,-5.92,RN,2012,3,Breeding,2.382,0.110049694,0.90975657,82
Tangara_cayana,18.9,50,Adult,Female,Absent,Absent,Absent,-35.18,-5.92,RN,2011,8,OutsideBreeding,-0.609,-0.129208734,-0.12873842,82
Tangara_cayana,22,53,Adult,Female,Present,Absent,Absent,-35.144167,-6.741389,PB,2009,12,Breeding,2.695,0.434106951,0.719412727,83
Tangara_cayana,20,51,Adult,Male,Absent,Absent,Present,-49.398056,-22.530694,SP,2017,12,Breeding,-0.437,0.019338603,-0.203807459,12
Tangara_cayana,19,59,Adult,Male,Absent,Absent,Absent,-35.144167,-6.741389,PB,2010,9,OutsideBreeding,-0.626,-0.045844292,-0.219365252,83
Tangara_cayana,18,52,Adult,Female,Absent,Present,Present,-35.18,-5.92,RN,2012,5,OutsideBreeding,-1.632,0.027868186,-0.72284033,82
Tangara_cayana,18.75,53.5,Adult,Male,Absent,Absent,Absent,-35.18,-5.92,RN,2013,12,Breeding,-0.46,-0.047027206,-0.147267236,82
Tangara_cayana,20.5,52,Adult,Female,Absent,Present,Absent,-35.18,-5.92,RN,2011,5,OutsideBreeding,0.868,-0.010319485,0.383345851,82
Tangara_cayana,17.5,52,Adult,Male,Absent,Absent,Absent,-35.18,-5.92,RN,2010,12,Breeding,-1.618,-0.04702724,-0.641964112,82
Tangara_cayana,18,51,Adult,Female,Absent,Absent,Absent,-34.95320218,-7.996457346,PE,2016,1,Breeding,-0.976,0.018436388,-0.433165723,84
Tangara_cayana,18,51,Adult,Female,Absent,Absent,Absent,-35.126,-6.700556,PB,2012,12,Breeding,-0.941,-0.602645995,0.202868639,86
Tangara_cayana,20,50,Adult,Male,Absent,Absent,Absent,-34.95320218,-7.996457346,PE,2016,2,Breeding,1.035,0.100618574,0.343750092,84
Tangara_cayana,20,51,Adult,Male,Absent,Absent,Absent,-35.139925,-6.741965,PB,2006,9,OutsideBreeding,0.372,0.712942859,-0.551807397,87
Tangara_cayana,18,46,Adult,Female,Absent,Absent,Absent,-35.144167,-6.741389,PB,2009,10,Breeding,-1.342,-0.128027133,-0.443057184,83
Tangara_cayana,18,51,Adult,Male,Absent,Absent,Absent,-35.144167,-6.741389,PB,2009,8,OutsideBreeding,-1.645,-0.045844269,-0.654681468,83
Tangara_cayana,19.3,53,Adult,Male,Absent,Present,Absent,-35.18,-5.92,RN,2012,1,Breeding,0.12,0.071862064,-0.018380852,82
Tangara_cayana,19,50,Adult,Male,Absent,Absent,Absent,-35.18,-5.92,RN,2011,2,Breeding,0.004,-0.047027226,0.050953307,82
Tangara_cayana,19,53,Adult,Female,Absent,Absent,Absent,-49.398056,-22.530694,SP,2014,5,OutsideBreeding,-1.328,-0.101030534,-0.464072991,12
Tangara_cayana,18,51,Adult,Male,Absent,Present,Absent,-35.18,-5.92,RN,2011,5,OutsideBreeding,-1.057,0.071862701,-0.521195188,82
Tangara_cayana,18.6,50.5,Adult,Female,Absent,Present,Absent,-35.18,-5.92,RN,2012,8,OutsideBreeding,-0.94,-0.010319443,-0.389030713,82
Tangara_cayana,20,57,Adult,Male,Absent,Absent,Absent,-48.433333,-23.266667,SP,2009,12,Breeding,-0.683,-0.330966357,0.041406448,13
Tangara_cayana,18.7,51,Adult,Male,Absent,Absent,Absent,-35.18,-5.92,RN,2011,12,Breeding,-0.357,-0.047027226,-0.103265678,82
Tangara_cayana,19,52,Adult,Male,Absent,Present,Absent,-35.18,-5.92,RN,2010,12,Breeding,-0.118,0.071862009,-0.120054255,82
Tangara_cayana,22.25,52,Adult,Female,Absent,Present,Absent,-35.18,-5.92,RN,2013,1,Breeding,2.618,-0.010320143,1.130945467,82
Tangara_cayana,16,48.35,Adult,Female,Absent,Absent,Absent,-35.154812,-7.042276,PB,2013,11,Breeding,-2.905,-0.555857027,-0.682939959,88
Tangara_cayana,19.5,53,Adult,Female,Absent,Present,Absent,-35.18,-5.92,RN,2011,2,Breeding,-0.194,-0.010320163,-0.070339238,82
Tangara_cayana,20,53,Adult,Male,Absent,Absent,Absent,-34.973484,-6.550309,PB,2009,6,OutsideBreeding,0.366,0.023120628,0.135451637,85
Tangara_cayana,20,52,Adult,Female,Absent,Present,Present,-35.18,-5.92,RN,2011,5,OutsideBreeding,0.368,0.027868145,0.13155852,82
Tangara_cayana,20,53,Adult,Male,Absent,Absent,Present,-35.18,-5.92,RN,2013,3,Breeding,0.82,-0.008839577,0.361360372,82
Tangara_cayana,19.5,51,Adult,Male,Absent,Present,Present,-35.18,-5.92,RN,2011,5,OutsideBreeding,0.443,0.110050331,0.081416289,82
Tangara_cayana,19,49.5,Adult,Male,Absent,Absent,Absent,-35.18,-5.92,RN,2013,10,Breeding,0.035,-0.047027206,0.064196469,82
Tangara_cayana,20,52,Adult,Male,Absent,Absent,Absent,-35.144167,-6.741389,PB,2009,8,OutsideBreeding,0.36,-0.045844269,0.201853338,83
Tangara_cayana,18.75,51,Adult,Female,Absent,Present,Present,-35.18,-5.92,RN,2014,8,OutsideBreeding,-0.821,0.027868146,-0.376381573,82
Tangara_cayana,17.75,50.25,Adult,Female,Absent,Present,Absent,-35.18,-5.92,RN,2012,8,OutsideBreeding,-1.775,-0.010319443,-0.745742215,82
Tangara_cayana,20,52,Adult,Female,Absent,Absent,Present,-35.18,-5.92,RN,2011,11,Breeding,0.368,-0.091021783,0.250448447,82
Tangara_cayana,17.5,50,Adult,Male,Absent,Absent,Absent,-35.18,-5.92,RN,2012,12,Breeding,-1.496,-0.047027185,-0.58984584,82
Tangara_cayana,22.5,51,Adult,Male,Present,Absent,Absent,-35.18,-5.92,RN,2013,5,OutsideBreeding,3.443,-0.08790486,1.560969692,82
Tangara_cayana,19.75,52,Adult,Female,Absent,Absent,Absent,-35.18,-5.92,RN,2013,12,Breeding,0.118,-0.129209392,0.181836205,82
Tangara_cayana,20,63,Adult,Female,Absent,Present,Absent,-35.144167,-6.741389,PB,2010,10,Breeding,0.724,-0.009137907,0.320647559,83
Tangara_cayana,20.5,55,Adult,Male,Absent,Present,Present,-35.18,-5.92,RN,2012,5,OutsideBreeding,1.198,0.110050372,0.403951798,82
Tangara_cayana,18,43,Adult,Male,Absent,Absent,Absent,-35.144167,-6.741389,PB,2011,6,OutsideBreeding,-1.52,-0.045844278,-0.601281533,83
Tangara_cayana,20.75,51.5,Adult,Male,Absent,Present,Present,-35.18,-5.92,RN,2014,5,OutsideBreeding,1.662,0.110050332,0.602172361,82
Tangara_cayana,13,50,Adult,Female,Absent,Absent,Absent,-35.144167,-6.741389,PB,2009,11,Breeding,-6.321,-0.128027133,-2.570083017,83
Tangara_cayana,20.65,51,Adult,Male,Absent,Absent,Absent,-35.18,-5.92,RN,2013,9,OutsideBreeding,1.593,-0.047026528,0.729772462,82
Tangara_cayana,16.5,52.5,Adult,Male,Absent,Absent,Absent,-35.18,-5.92,RN,2012,7,OutsideBreeding,-2.649,-0.047026507,-1.082407431,82
Tangara_cayana,19,50,Adult,Female,Absent,Absent,Absent,-35.126,-6.700556,PB,2013,7,OutsideBreeding,-0.088,-0.602645338,0.567269074,86
Tangara_cayana,20,50,Adult,Female,Absent,Present,Absent,-35.144167,-6.741389,PB,2009,11,Breeding,0.679,-0.009137884,0.301423563,83
Tangara_cayana,10,56,Adult,Female,Absent,Absent,Absent,-48.46,-23.29,SP,2006,5,OutsideBreeding,-10.452,-0.213368227,-4.249502662,19
Tangara_cayana,18,51,Adult,Male,Present,Absent,Absent,-35.18,-5.92,RN,2011,12,Breeding,-1.057,-0.087905558,-0.361426928,82
Tangara_cayana,20,62,Adult,Male,Absent,Absent,Absent,-35.139925,-6.741965,PB,2006,9,OutsideBreeding,0.43,0.712942859,-0.527029832,87
Tangara_cayana,18.25,52,Adult,Male,Absent,Absent,Absent,-35.18,-5.92,RN,2011,12,Breeding,-0.868,-0.047027226,-0.321564573,82
Tangara_cayana,19,52,Adult,Male,Absent,Absent,Absent,-35.144167,-6.741389,PB,2009,12,Breeding,-0.448,-0.045844947,-0.143323103,83
Tangara_cayana,19.75,50,Adult,Male,Absent,Present,Absent,-35.18,-5.92,RN,2012,11,Breeding,0.754,0.071862064,0.25246357,82
Tangara_cayana,20,52,Adult,Female,Absent,Absent,Absent,-35.144167,-6.741389,PB,2009,11,Breeding,0.69,-0.128027133,0.425012005,83
Tangara_cayana,17.75,50.25,Adult,Female,Absent,Absent,Absent,-35.18,-5.92,RN,2012,8,OutsideBreeding,-1.775,-0.129208693,-0.626852966,82
Tangara_cayana,19,56,Adult,Male,Absent,Absent,Absent,-34.973484,-6.550309,PB,2009,2,Breeding,-0.427,0.02311995,-0.203316812,85
Tangara_cayana,20,53.5,Adult,Female,Absent,Absent,Absent,-35.18,-5.92,RN,2011,8,OutsideBreeding,0.276,-0.129208734,0.249333053,82
Tangara_cayana,17.5,52,Adult,Male,Absent,Absent,Absent,-35.18,-5.92,RN,2010,12,Breeding,-1.618,-0.04702724,-0.641964112,82
Tangara_cayana,18.75,52.5,Adult,Male,Absent,Absent,Absent,-35.18,-5.92,RN,2012,5,OutsideBreeding,-0.399,-0.047026507,-0.121208772,82
Tangara_cayana,20.75,51,Adult,Male,Absent,Absent,Absent,-35.18,-5.92,RN,2014,1,Breeding,1.693,-0.047027228,0.772493103,82
Tangara_cayana,21.2,49,Adult,Male,Absent,Absent,Absent,-35.18,-5.92,RN,2010,11,Breeding,2.266,-0.04702724,1.017278374,82
Tangara_cayana,18.5,50.5,Adult,Female,Absent,Present,Absent,-35.18,-5.92,RN,2012,5,OutsideBreeding,-1.04,-0.010319443,-0.431750653,82
Tangara_cayana,19,52,Adult,Male,Absent,Absent,Absent,-35.144167,-6.741389,PB,2010,7,OutsideBreeding,-0.663,-0.045844292,-0.23517163,83
Tangara_cayana,22.5,54,Adult,Female,Absent,Present,Absent,-35.18,-5.92,RN,2011,5,OutsideBreeding,2.745,-0.010319485,1.185199133,82
Tangara_cayana,17.5,51,Adult,Male,Absent,Present,Present,-35.18,-5.92,RN,2012,5,OutsideBreeding,-1.557,0.110050372,-0.772982561,82
Tangara_cayana,20,51,Adult,Male,Absent,Absent,Absent,-34.973484,-6.550309,PB,2008,9,OutsideBreeding,0.498,0.023120612,0.191841975,85
Tangara_cayana,18,51,Adult,Male,Absent,Absent,Absent,-35.18,-5.92,RN,2011,6,OutsideBreeding,-1.057,-0.047026548,-0.402305939,82
Tangara_cayana,21,51,Adult,Male,Present,Present,Present,-35.144167,-6.741389,PB,2010,4,OutsideBreeding,1.332,-0.189513433,0.760760323,83
Tangara_cayana,19,50,Adult,Male,Absent,Absent,Absent,-34.95320218,-7.996457346,PE,2016,4,OutsideBreeding,0.035,0.100619253,-0.08344999,84
Tangara_cayana,18.5,51,Adult,Male,Absent,Absent,Absent,-35.18,-5.92,RN,2012,1,Breeding,-0.557,-0.047027185,-0.1887056,82
Tangara_cayana,19,51.51,Adult,Male,Absent,Absent,Absent,-34.930556,-7.928889,PE,2000,1,Breeding,-1.313,0.044925122,-0.603620656,90
Tangara_cayana,18,51,Adult,Female,Absent,Present,Absent,-35.144167,-6.741389,PB,2010,10,Breeding,-1.339,-0.009137907,-0.560664812,83
Tangara_cayana,19.75,53.5,Adult,Female,Absent,Present,Present,-35.18,-5.92,RN,2012,5,OutsideBreeding,0.026,0.027868186,-0.014543718,82
Tangara_cayana,20,55,Adult,Male,Absent,Absent,Absent,-34.973484,-6.550309,PB,2009,3,Breeding,0.568,0.02311995,0.221746595,85
Tangara_cayana,18,48,Adult,Female,Absent,Absent,Absent,-35.144167,-6.741389,PB,2010,11,Breeding,-1.354,-0.128027156,-0.448183554,83
Tangara_cayana,18,53.5,Adult,Male,Absent,Absent,Absent,-35.18,-5.92,RN,2011,9,OutsideBreeding,-1.21,-0.047026548,-0.467667448,82
Tangara_cayana,21,52,Adult,Male,Absent,Present,Present,-35.18,-5.92,RN,2012,3,Breeding,1.882,0.110049694,0.696156868,82
Tangara_cayana,17,50,Adult,Male,Absent,Absent,Absent,-35.126,-6.700556,PB,2013,7,OutsideBreeding,-2.225,-0.520463152,-0.427838239,86
Tangara_cayana,18,48.5,Adult,Male,Absent,Absent,Absent,-35.18,-5.92,RN,2011,8,OutsideBreeding,-0.904,-0.047026548,-0.33694443,82
Tangara_cayana,18.5,52,Adult,Female,Absent,Present,Absent,-35.18,-5.92,RN,2013,11,Breeding,-1.132,-0.010320143,-0.471052299,82
Tangara_cayana,18,51,Adult,Male,Absent,Present,Absent,-35.144167,-6.741389,PB,2010,11,Breeding,-1.476,0.073044279,-0.701373316,83
Tangara_cayana,18,50,Adult,Female,Absent,Present,Absent,-35.18,-5.92,RN,2012,11,Breeding,-1.509,-0.010320122,-0.632106496,82
Tangara_cayana,20,51,Adult,Male,Absent,Absent,Absent,-35.144167,-6.741389,PB,2010,7,OutsideBreeding,0.332,-0.045844292,0.189891778,83
Tangara_cayana,20.75,53,Adult,Female,Absent,Present,Absent,-35.18,-5.92,RN,2012,11,Breeding,1.056,-0.010320122,0.463659976,82
Tangara_cayana,20,48.75,Adult,Female,Present,Present,Absent,-35.18,-5.92,RN,2012,2,Breeding,0.567,0.291946275,-0.047506929,82
Tangara_cayana,18,50,Adult,Male,Absent,Present,Present,-35.18,-5.92,RN,2012,5,OutsideBreeding,-0.996,0.110050372,-0.533323695,82
Tangara_cayana,20.5,54,Adult,Male,Absent,Present,Present,-35.18,-5.92,RN,2013,5,OutsideBreeding,1.259,0.110050351,0.430010983,82
Tangara_cayana,17.8,51.5,Adult,Male,Absent,Absent,Absent,-35.18,-5.92,RN,2011,11,Breeding,-1.288,-0.047027226,-0.500988323,82
Tangara_cayana,12,55.5,Adult,Male,Absent,Absent,Absent,-36.405802,-8.20199,PE,2011,10,Breeding,-1.082,-0.109282194,-0.350730277,91
Tangara_cayana,20,52,Adult,Male,Absent,Present,Present,-35.18,-5.92,RN,2013,3,Breeding,0.882,0.110049673,0.268957485,82
Tangara_cayana,19,51,Adult,Male,Absent,Absent,Absent,-35.144167,-6.741389,PB,2010,7,OutsideBreeding,-0.668,-0.045844292,-0.237307627,83
Tangara_cayana,19,50,Adult,Male,Absent,Absent,Absent,-35.144167,-6.741389,PB,2009,10,Breeding,-0.458,-0.045844947,-0.147595097,83
Tangara_cayana,20.5,50.5,Adult,Male,Absent,Absent,Absent,-35.18,-5.92,RN,2011,9,OutsideBreeding,1.474,-0.047026548,0.678935753,82
Tangara_cayana,19,54.95,Adult,Male,Absent,Absent,Absent,-34.965648,-7.466816,PB,2012,7,OutsideBreeding,-0.25,0.089571045,-0.194153612,89
Tangara_cayana,18,54,Adult,Male,Absent,Absent,Absent,-35.18,-5.92,RN,2010,11,Breeding,-1.241,-0.04702724,-0.480909937,82
Tangara_cayana,21.5,53,Adult,Female,Absent,Present,Absent,-35.18,-5.92,RN,2011,11,Breeding,1.806,-0.010320163,0.78405957,82
Tangara_cayana,17.5,50,Adult,Female,Present,Absent,Absent,-35.18,-5.92,RN,2011,5,OutsideBreeding,-2.009,0.43292535,-1.288951669,82
Tangara_cayana,19,48,Adult,Female,Absent,Absent,Absent,-35.144167,-6.741389,PB,2009,12,Breeding,-0.331,-0.128027133,-0.011158586,83
Tangara_cayana,19,51,Adult,Male,Absent,Absent,Absent,-35.18,-5.92,RN,2014,8,OutsideBreeding,-0.057,-0.047026547,0.024893464,82
Tangara_cayana,22,51,Adult,Male,Absent,Absent,Absent,-35.139925,-6.741965,PB,2006,9,OutsideBreeding,2.372,0.712942859,0.302591411,87
Tangara_cayana,19,51,Adult,Male,Absent,Absent,Absent,-34.95615,-7.988219,PE,2017,1,Breeding,0.488,0.131426251,0.079264342,92
Tangara_cayana,19,50,Adult,Male,Absent,Absent,Absent,-34.973484,-6.550309,PB,2008,9,OutsideBreeding,-0.507,0.023120612,-0.237493426,85
Tangara_cayana,19.2,53,Adult,Male,Absent,Absent,Absent,-35.18,-5.92,RN,2011,8,OutsideBreeding,0.02,-0.047026548,0.05778782,82
Tangara_cayana,20,53,Adult,Male,Absent,Absent,Absent,-35.144167,-6.741389,PB,2009,8,OutsideBreeding,0.366,-0.045844269,0.204416534,83
Tangara_cayana,20.3,50,Adult,Female,Absent,Present,Present,-35.18,-5.92,RN,2012,11,Breeding,0.791,0.027867508,0.312264504,82
Tangara_cayana,20.15,55,Adult,Male,Absent,Present,Present,-35.18,-5.92,RN,2012,4,OutsideBreeding,0.848,0.110050372,0.254432006,82
Tangara_cayana,18.5,47,Adult,Female,Absent,Present,Absent,-35.18,-5.92,RN,2012,7,OutsideBreeding,-0.825,-0.010319443,-0.339902781,82
Tangara_cayana,20.5,53,Adult,Male,Absent,Present,Present,-35.18,-5.92,RN,2012,2,Breeding,1.32,0.110049694,0.456070803,82
Tangara_cayana,19,53,Adult,Male,Absent,Absent,Absent,-35.144167,-6.741389,PB,2013,7,OutsideBreeding,-0.21,-0.045844258,-0.041650333,83
Tangara_cayana,19,51,Adult,Male,Absent,Present,Absent,-35.18,-5.92,RN,2011,8,OutsideBreeding,-0.057,0.071862701,-0.093995784,82
Tangara_cayana,22,53.21,Adult,Female,Absent,Absent,Absent,-36.024444,-7.905556,PE,2000,1,Breeding,1.669,0.084556353,0.630656737,93
Tangara_cayana,17.5,50,Adult,Female,Absent,Absent,Absent,-35.18,-5.92,RN,2014,8,OutsideBreeding,-2.009,-0.129208733,-0.726817587,82
Tangara_cayana,18.5,51.5,Adult,Male,Absent,Absent,Absent,-35.18,-5.92,RN,2011,11,Breeding,-0.588,-0.047027226,-0.20194874,82
Tangara_cayana,21,49.5,Adult,Female,Absent,Absent,Absent,-35.18,-5.92,RN,2011,9,OutsideBreeding,1.521,-0.129208734,0.781196311,82
Tangara_cayana,21,46,Adult,Female,Present,Absent,Absent,-49.398056,-22.530694,SP,2014,10,Breeding,0.769,0.461102872,-0.130369247,12
Tangara_cayana,16.5,51,Adult,Male,Absent,Absent,Present,-35.18,-5.92,RN,2011,6,OutsideBreeding,-2.557,-0.008838918,-1.081292674,82
Tangara_cayana,19,53,Adult,Male,Absent,Absent,Absent,-35.144167,-6.741389,PB,2009,12,Breeding,-0.442,-0.045844947,-0.140759906,83
Tangara_cayana,20,54,Adult,Male,Absent,Absent,Absent,-35.139925,-6.741965,PB,2006,9,OutsideBreeding,0.388,0.712942859,-0.544972207,87
Tangara_cayana,19,54,Adult,Male,Absent,Absent,Absent,-35.144167,-6.741389,PB,2009,10,Breeding,-0.437,-0.045844947,-0.138623909,83
Tangara_cayana,17.5,51,Adult,Male,Absent,Absent,Absent,-35.18,-5.92,RN,2014,8,OutsideBreeding,-1.557,-0.047026547,-0.615905642,82
Tangara_cayana,19.5,54.5,Adult,Male,Absent,Absent,Absent,-35.18,-5.92,RN,2011,9,OutsideBreeding,0.228,-0.047026548,0.146645296,82
Tangara_cayana,27,51,Adult,Female,Present,Absent,Absent,-48.46,-23.29,SP,2005,11,Breeding,6.563,0.348765233,2.45716174,19
Tangara_cayana,23,55,Adult,Female,Absent,Absent,Absent,-48.433333,-23.266667,SP,2010,5,OutsideBreeding,2.589,-0.413147888,1.521384429,13
Tangara_cayana,18.75,50,Adult,Male,Absent,Absent,Absent,-35.18,-5.92,RN,2013,9,OutsideBreeding,-0.246,-0.047026528,-0.055847242,82
Tangara_cayana,19,50,Adult,Female,Present,Present,Absent,-35.144167,-6.741389,PB,2013,7,OutsideBreeding,-0.088,0.293129202,-0.328505466,83
Tangara_cayana,21,53.31,Adult,Male,Absent,Absent,Absent,-35.196222,-8.041028,PE,2002,9,OutsideBreeding,0.407,0.044925835,0.131161606,94
Tangara_cayana,20.9,55,Adult,Female,Present,Absent,Absent,-35.18,-5.92,RN,2011,10,Breeding,1.084,0.432924672,0.032376766,82
Tangara_cayana,22,54,Adult,Male,Absent,Absent,Absent,-35.144167,-6.741389,PB,2010,7,OutsideBreeding,2.348,-0.045844292,1.051125776,83
Tangara_cayana,19,49,Adult,Male,Absent,Absent,Absent,-35.144167,-6.741389,PB,2010,7,OutsideBreeding,-0.678,-0.045844292,-0.241579621,83
Tangara_cayana,15,46,Adult,Male,Absent,Absent,Absent,-35.126,-6.700556,PB,2012,12,Breeding,-4.105,-0.520463809,-1.230972462,86
Tangara_cayana,18.5,51,Adult,Female,Absent,Absent,Absent,-35.18,-5.92,RN,2012,7,OutsideBreeding,-1.071,-0.129208693,-0.326104586,82
Tangara_cayana,20,48.5,Adult,Male,Absent,Absent,Present,-35.18,-5.92,RN,2010,11,Breeding,1.096,-0.008839611,0.479267441,82
Tangara_cayana,19.75,51.5,Adult,Female,Absent,Present,Absent,-35.18,-5.92,RN,2012,8,OutsideBreeding,0.149,-0.010319443,0.076189438,82
Tangara_cayana,18,51,Adult,Male,Absent,Absent,Present,-34.973484,-6.550309,PB,2009,3,Breeding,-1.453,0.061307579,-0.67981103,85
Tangara_cayana,18.5,49,Adult,Female,Absent,Present,Absent,-35.18,-5.92,RN,2012,8,OutsideBreeding,-0.948,-0.010319443,-0.392448308,82
Tangara_cayana,20,50.5,Adult,Male,Absent,Absent,Absent,-35.18,-5.92,RN,2013,10,Breeding,0.974,-0.047027206,0.465336709,82
Tangara_cayana,18.5,51,Adult,Male,Absent,Absent,Absent,-35.18,-5.92,RN,2013,12,Breeding,-0.557,-0.047027206,-0.188705579,82
Tangara_cayana,20,58,Adult,Male,Absent,Absent,Absent,-34.973484,-6.550309,PB,2009,6,OutsideBreeding,0.392,0.023120628,0.146558822,85
Tangara_cayana,19,50,Adult,Female,Absent,Absent,Absent,-49.398056,-22.530694,SP,2014,10,Breeding,-1.395,-0.101031212,-0.492694673,12
Tangara_cayana,21,48,Adult,Female,Absent,Present,Present,-35.18,-5.92,RN,2012,5,OutsideBreeding,1.613,0.027868186,0.663421737,82
